calendar_owner_name;calendar_owner_email;start_date;end_date;duration;event;created;organizaer;attendees[email|name|response_status]
2023-02-21 12:15:00;2023-02-21 13:15:00;1.0;English Class - Fluentia
2023-02-21 13:30:00;2023-02-21 14:00:00;0.5;1:1 Flavio Nunes / Rafael
2023-02-21 14:30:00;2023-02-21 15:30:00;1.0;Product Feedback Meeting From Sales/Solutions
2023-02-22 08:45:00;2023-02-22 09:15:00;0.5;Daily | Solutions Team
2023-02-22 11:30:00;2023-02-22 12:00:00;0.5;[PAGSEGURO] Recorrencia semanal.
2023-02-22 12:00:00;2023-02-22 13:30:00;1.5;Out of office - Lunch Time
2023-02-22 16:00:00;2023-02-22 17:00:00;1.0;[GTM IpaaS] - Sales Enablement
2023-02-23 08:45:00;2023-02-23 09:15:00;0.5;Daily | Solutions Team
2023-02-23 10:30:00;2023-02-23 11:00:00;0.5;RFP Susep - Alinhamento
2023-02-23 11:00:00;2023-02-23 12:00:00;1.0;[Open] Tribo - Acompanhamento semanal
2023-02-23 12:00:00;2023-02-23 13:30:00;1.5;Out of office - Lunch Time
2023-02-23 12:15:00;2023-02-23 13:15:00;1.0;English Class - Fluentia
2023-02-23 16:00:00;2023-02-23 17:00:00;1.0;Open Education Checkpoint
2023-02-24 09:00:00;2023-02-24 10:00:00;1.0;Livelo - retomada
2023-02-24 10:00:00;2023-02-24 10:30:00;0.5;CNSeg - Alinhamento Técnico
2023-02-24 11:00:00;2023-02-24 12:00:00;1.0;WGO Topline Revenue
2023-02-24 12:00:00;2023-02-24 13:30:00;1.5;Out of office - Lunch Time
2023-02-24 13:30:00;2023-02-24 15:00:00;1.5;STM | Qualification Process Collab
2023-02-24 15:00:00;2023-02-24 16:00:00;1.0;[Weekly Técnico Pré-Sales]
2023-02-24 17:00:00;2023-02-24 18:00:00;1.0;Sensedia - Stone (Open Banking)
2023-02-27 08:00:00;2023-02-27 08:45:00;0.75;Jira! Lançamento de horas
2023-02-27 08:45:00;2023-02-27 09:15:00;0.5;Daily | Solutions Team
2023-02-27 09:30:00;2023-02-27 10:00:00;0.5;Alinhamento Estratégia de Atendimento Stone
2023-02-27 10:00:00;2023-02-27 11:30:00;1.5;Sensedia - Stone (Open Banking)
2023-02-27 11:45:00;2023-02-27 12:00:00;0.25;1:1 Weekly - Roberta Prado / Flavio Nunes
2023-02-27 12:15:00;2023-02-27 13:45:00;1.5;Out of office - Lunch Time
2023-02-27 13:00:00;2023-02-27 14:00:00;1.0;Agenda Emergencial - Alelo (Risk Churn)
2023-02-27 15:00:00;2023-02-27 16:00:00;1.0;Weekly - Business Unit - Finance & Oil and Gas - Utilities
2023-02-27 15:30:00;2023-02-27 17:00:00;1.5;RFP Seguros - Oficio SUSEP
2023-02-27 16:00:00;2023-02-27 16:30:00;0.5;[Alelo] Urgente
2023-02-27 17:00:00;2023-02-27 18:30:00;1.5;Alinhamento desenho de Proposta RFP SUSEP
2023-02-28 08:45:00;2023-02-28 09:15:00;0.5;Daily | Solutions Team
2023-02-28 09:15:00;2023-02-28 11:15:00;2.0;[SUSEP] TaskForce - Desenho da RFP
2023-02-28 09:30:00;2023-02-28 10:00:00;0.5;[Sheila + Denise + Thiago] - Weekly 
2023-02-28 11:30:00;2023-02-28 12:00:00;0.5;Flavio / Renan
2023-02-28 12:00:00;2023-02-28 13:30:00;1.5;Out of office - Lunch Time
2023-02-28 12:15:00;2023-02-28 13:15:00;1.0;English Class - Fluentia
2023-02-28 13:00:00;2023-02-28 13:45:00;0.75;[Neon] Sensedia Open Finance
2023-02-28 13:30:00;2023-02-28 14:00:00;0.5;Resultado PLR
2023-02-28 14:30:00;2023-02-28 15:30:00;1.0;RFP SUSEP - Desenho Inicial da Proposta
2023-02-28 15:30:00;2023-02-28 16:30:00;1.0;Alinhamento Pitch 2W Energia
2023-02-28 16:00:00;2023-02-28 17:00:00;1.0;Campanhas Field MKT
2023-02-28 17:00:00;2023-02-28 18:00:00;1.0;Apresentação Sensedia
